Sequence number;Packet Number;RTT [ms]
5364841;3706;14.250000
5366289;3707;14.125000
5367737;3708;14.125000
5369185;3709;14.125000
5370633;3710;14.250000
5372081;3711;14.250000
5373529;3712;14.250000
5374977;3713;14.250000
5376425;3714;14.250000
5377873;3715;14.250000
5379321;3716;14.750000
5380769;3717;14.750000
5382217;3718;14.750000
5383665;3719;14.125000
5385113;3720;14.125000
5386561;3721;14.125000
5388009;3722;14.250000
5389457;3723;14.250000
5390905;3724;14.250000
5392353;3725;14.250000
5393801;3726;14.250000
5395249;3727;14.250000
5396697;3728;14.125000
5398145;3729;14.125000
5399593;3730;14.125000
5401041;3731;14.125000
5402489;3732;14.125000
5403937;3733;14.125000
5405385;3734;14.125000
5406833;3735;14.125000
5408281;3736;14.125000
5409729;3737;14.250000
5411177;3738;14.250000
5412625;3739;14.250000
5414073;3740;14.250000
5415521;3741;14.250000
5416969;3742;14.250000
5418417;3743;14.250000
5419865;3744;14.250000
5421313;3745;14.250000
5422761;3746;14.250000
5424209;3747;14.250000
5425657;3748;14.250000
5427105;3749;14.125000
5428553;3750;14.125000
5430001;3751;14.125000
5431449;3752;0
5432897;3753;0
5434345;3754;0
5435793;3755;0
5437241;3756;0
5438689;3757;14.125000
5440137;3758;14.125000
5441585;3759;14.125000
5443033;3760;14.125000
5444481;3761;14.250000
5445929;3762;14.250000
5447377;3763;14.250000
5448825;3764;14.125000
5450273;3765;14.125000
5451721;3766;14.125000
5453169;3767;14.125000
5454617;3768;14.125000
5456065;3769;14.125000
5457513;3770;14.125000
5458961;3771;14.125000
5460409;3772;14.125000
5461857;3773;14.125000
5463305;3774;14.125000
5464753;3775;14.125000
5466201;3776;14.250000
5467649;3777;14.250000
5469097;3778;14.250000
5470545;3779;14.125000
5471993;3780;14.125000
5473441;3781;14.125000
5474889;3782;14.125000
5476337;3783;14.125000
5477785;3784;14.125000
5479233;3785;14.250000
5480681;3786;14.250000
5482129;3787;14.250000
5483577;3788;14.125000
5485025;3789;14.125000
5486473;3790;14.125000
5487921;3791;14.250000
5489369;3792;14.250000
5490817;3793;14.250000
5492265;3794;14.250000
5493713;3795;14.250000
5495161;3796;14.250000
5496609;3797;14.125000
5498057;3798;14.125000
5499505;3799;14.125000
5500953;3800;14.125000
5502401;3801;14.125000
5503849;3802;14.125000
5505297;3803;14.125000
5506745;3804;14.125000
5508193;3805;14.125000
5509641;3806;14.125000
5511089;3807;14.125000
5512537;3808;14.125000
5513985;3809;14.125000
5515433;3810;14.125000
5516881;3811;14.125000
5518329;3812;14.125000
5519777;3813;14.125000
5521225;3814;14.125000
5522673;3815;14.250000
5524121;3816;14.250000
5525569;3817;14.250000
5527017;3818;14.125000
5528465;3819;14.125000
5529913;3820;14.125000
5531361;3821;14.250000
5532809;3822;14.250000
5534257;3823;14.250000
5535705;3824;14.250000
5537153;3825;14.250000
5538601;3826;14.250000
5540049;3827;14.250000
5541497;3828;14.250000
5542945;3829;14.250000
5544393;3830;14.125000
5545841;3831;14.125000
5547289;3832;14.125000
5548737;3833;0
5550185;3834;0
5551633;3835;0
5553081;3836;0
5554529;3837;0
5555977;3838;14.125000
5557425;3839;14.250000
5558873;3840;14.250000
5560321;3841;14.250000
5561769;3842;14.125000
5563217;3843;14.125000
5564665;3844;14.125000
5566113;3845;14.250000
5567561;3846;14.250000
5569009;3847;14.250000
5570457;3848;14.125000
5571905;3849;14.125000
5573353;3850;14.125000
5574801;3851;14.125000
5576249;3852;14.125000
5577697;3853;14.125000
5579145;3854;14.250000
5580593;3855;14.250000
5582041;3856;14.250000
5583489;3857;14.125000
5584937;3858;14.125000
5586385;3859;14.125000
5587833;3860;14.125000
5589281;3861;14.125000
5590729;3862;14.125000
5592177;3863;14.125000
5593625;3864;14.125000
5595073;3865;14.125000
5596521;3866;14.125000
5597969;3867;14.125000
5599417;3868;14.125000
5600865;3869;14.250000
5602313;3870;14.250000
5603761;3871;14.250000
5605209;3872;14.250000
5606657;3873;14.250000
5608105;3874;14.250000
5609553;3875;14.750000
5611001;3876;14.750000
5612449;3877;14.750000
5613897;3878;14.875000
5615345;3879;14.875000
5616793;3880;14.875000
5618241;3881;13.500000
5619689;3882;13.500000
5621137;3883;13.500000
5622585;3884;14.125000
5624033;3885;14.125000
5625481;3886;14.125000
5626929;3887;13.625000
5628377;3888;13.625000
5629825;3889;13.625000
5631273;3890;14.125000
5632721;3891;14.125000
5634169;3892;14.125000
5635617;3893;14.250000
5637065;3894;14.250000
5638513;3895;14.250000
5639961;3896;14.241000
5641409;3897;14.241000
5642857;3898;14.241000
5644305;3899;14.134000
5645753;3900;14.134000
5647201;3901;14.134000
5648649;3902;14.125000
5650097;3903;14.125000
5651545;3904;14.125000
5652993;3905;14.250000
5654441;3906;14.250000
5655889;3907;14.250000
5657337;3908;0
5658785;3909;0
5660233;3910;0
5661681;3911;0
5663129;3912;0
5664577;3913;14.250000
5666025;3914;14.250000
5667473;3915;14.250000
5668921;3916;14.250000
5670369;3917;14.125000
5671817;3918;14.125000
5673265;3919;14.125000
5674713;3920;14.125000
5676161;3921;14.125000
5677609;3922;14.125000
5679057;3923;14.125000
5680505;3924;14.125000
5681953;3925;14.125000
5683401;3926;14.375000
5684849;3927;14.375000
5686297;3928;14.375000
5687745;3929;14.250000
5689193;3930;14.250000
5690641;3931;14.250000
5692089;3932;14.125000
5693537;3933;14.125000
5694985;3934;14.125000
5696433;3935;14.250000
5697881;3936;14.250000
5699329;3937;14.250000
5700777;3938;14.250000
5702225;3939;14.250000
5703673;3940;14.250000
5705121;3941;14.125000
5706569;3942;14.125000
5708017;3943;14.125000
5709465;3944;14.125000
5710913;3945;14.125000
5712361;3946;14.125000
5713809;3947;14.125000
5715257;3948;14.125000
5716705;3949;14.125000
5718153;3950;14.250000
5719601;3951;14.250000
5721049;3952;14.250000
5722497;3953;14.250000
5723945;3954;14.250000
5725393;3955;14.250000
5726841;3956;14.125000
5728289;3957;14.125000
5729737;3958;14.125000
5731185;3959;14.125000
5732633;3960;14.125000
5734081;3961;14.125000
5735529;3962;14.250000
5736977;3963;14.250000
5738425;3964;14.250000
5739873;3965;14.250000
5741321;3966;14.250000
5742769;3967;14.250000
5744217;3968;14.125000
5745665;3969;14.125000
5747113;3970;14.125000
5748561;3971;14.125000
5750009;3972;14.125000
5751457;3973;14.125000
5752905;3974;14.125000
5754353;3975;14.125000
5755801;3976;14.125000
5757249;3977;14.125000
5758697;3978;14.125000
5760145;3979;14.125000
5761593;3980;14.125000
5763041;3981;14.125000
5764489;3982;14.125000
5765937;3983;14.250000
5767385;3984;14.250000
5768833;3985;14.250000
5770281;3986;14.125000
5771729;3987;14.125000
5773177;3988;14.125000
5774625;3989;0
5776073;3990;0
5777521;3991;0
5778969;3992;0
5780417;3993;0
5781865;3994;13.500000
5783313;3995;14.250000
5784761;3996;14.250000
5786209;3997;14.250000
5787657;3998;14.250000
5789105;3999;14.250000
5790553;4000;14.250000
5792001;4001;14.250000
5793449;4002;14.250000
5794897;4003;14.250000
5796345;4004;14.125000
5797793;4005;14.125000
5799241;4006;14.125000
5800689;4007;14.250000
5802137;4008;14.250000
5803585;4009;14.250000
5805033;4010;14.250000
5806481;4011;14.250000
5807929;4012;14.250000
5809377;4013;14.125000
5810825;4014;14.125000
5812273;4015;14.125000
5813721;4016;14.250000
5815169;4017;14.250000
5816617;4018;14.250000
5818065;4019;14.125000
5819513;4020;14.125000
5820961;4021;14.125000
5822409;4022;14.125000
5823857;4023;14.125000
5825305;4024;14.125000
5826753;4025;14.250000
5828201;4026;14.250000
5829649;4027;14.250000
5831097;4028;14.250000
5832545;4029;14.250000
5833993;4030;14.250000
5835441;4031;14.250000
5836889;4032;14.250000
5838337;4033;14.250000
5839785;4034;14.125000
5841233;4035;14.125000
5842681;4036;14.125000
5844129;4037;14.250000
5845577;4038;14.250000
5847025;4039;14.250000
5848473;4040;14.125000
5849921;4041;14.125000
5851369;4042;14.125000
5852817;4043;14.250000
5854265;4044;14.250000
5855713;4045;14.250000
5857161;4046;14.125000
5858609;4047;14.125000
5860057;4048;14.125000
5861505;4049;14.250000
5862953;4050;14.250000
5864401;4051;14.250000
5865849;4052;14.250000
5867297;4053;14.250000
5868745;4054;14.250000
5870193;4055;14.125000
5871641;4056;14.125000
5873089;4057;14.125000
5874537;4058;14.250000
5875985;4059;14.250000
5877433;4060;14.250000
5878881;4061;14.241000
5880329;4062;14.241000
5881777;4063;14.241000
5883225;4064;14.259000
5884673;4065;14.259000
5886121;4066;14.259000
5887569;4067;14.250000
5889017;4068;14.250000
5890465;4069;14.250000
5891913;4070;0
5893361;4071;0
5894809;4072;0
5896257;4073;0
5897705;4074;0
5899153;4075;14.250000
5900601;4076;14.125000
5902049;4077;14.125000
5903497;4078;14.125000
5904945;4079;14.125000
5906393;4080;14.125000
5907841;4081;14.125000
5909289;4082;14.125000
5910737;4083;14.125000
5912185;4084;14.125000
5913633;4085;14.125000
5915081;4086;14.125000
5916529;4087;14.125000
5917977;4088;14.250000
5919425;4089;14.250000
5920873;4090;14.250000
5922321;4091;14.250000
5923769;4092;14.250000
5925217;4093;14.250000
5926665;4094;14.250000
5928113;4095;14.250000
5929561;4096;14.250000
5931009;4097;14.250000
5932457;4098;14.250000
5933905;4099;14.250000
5935353;4100;14.125000
5936801;4101;14.125000
5938249;4102;14.125000
5939697;4103;14.250000
5941145;4104;14.250000
5942593;4105;14.250000
5944041;4106;14.125000
5945489;4107;14.125000
5946937;4108;14.125000
5948385;4109;14.250000
5949833;4110;14.250000
5951281;4111;14.250000
5952729;4112;14.750000
5954177;4113;14.750000
5955625;4114;14.750000
5957073;4115;14.250000
5958521;4116;14.250000
5959969;4117;14.250000
5961417;4118;14.250000
5962865;4119;14.250000
5964313;4120;14.250000
5965761;4121;14.125000
5967209;4122;14.125000
5968657;4123;14.125000
5970105;4124;14.125000
5971553;4125;14.125000
5973001;4126;14.125000
5974449;4127;14.125000
5975897;4128;14.125000
5977345;4129;14.125000
5978793;4130;14.250000
5980241;4131;14.250000
5981689;4132;14.250000
5983137;4133;14.250000
5984585;4134;14.250000
5986033;4135;14.250000
5987481;4136;14.125000
5988929;4137;14.125000
5990377;4138;14.125000
5991825;4139;14.125000
5993273;4140;14.125000
5994721;4141;14.125000
5996169;4142;14.125000
5997617;4143;14.125000
5999065;4144;14.125000
6000513;4145;14.125000
6001961;4146;14.125000
6003409;4147;14.125000
6004857;4148;14.125000
6006305;4149;14.125000
6007753;4150;14.125000
6009201;4151;0
6010649;4152;0
6012097;4153;0
6013545;4154;0
6014993;4155;0
6016441;4156;14.250000
6017889;4157;14.250000
6019337;4158;14.250000
6020785;4159;14.250000
6022233;4160;14.250000
6023681;4161;14.250000
6025129;4162;14.250000
6026577;4163;14.250000
6028025;4164;14.250000
6029473;4165;14.250000
6030921;4166;14.250000
6032369;4167;14.250000
6033817;4168;14.250000
6035265;4169;14.125000
6036713;4170;14.125000
6038161;4171;14.125000
6039609;4172;14.250000
6041057;4173;14.250000
6042505;4174;14.250000
6043953;4175;14.125000
6045401;4176;14.125000
6046849;4177;14.125000
6048297;4178;14.125000
6049745;4179;14.125000
6051193;4180;14.125000
6052641;4181;14.125000
6054089;4182;14.125000
6055537;4183;14.125000
6056985;4184;14.125000
6058433;4185;14.125000
6059881;4186;14.125000
6061329;4187;14.250000
6062777;4188;14.250000
6064225;4189;14.250000
6065673;4190;14.125000
6067121;4191;14.125000
6068569;4192;14.125000
6070017;4193;14.250000
6071465;4194;14.250000
6072913;4195;14.250000
6074361;4196;14.125000
6075809;4197;14.125000
6077257;4198;14.125000
6078705;4199;14.125000
6080153;4200;14.125000
6081601;4201;14.125000
6083049;4202;14.125000
6084497;4203;14.125000
6085945;4204;14.125000
6087393;4205;14.125000
6088841;4206;14.125000
6090289;4207;14.125000
6091737;4208;14.125000
6093185;4209;14.125000
6094633;4210;14.125000
6096081;4211;14.250000
6097529;4212;14.250000
6098977;4213;14.250000
6100425;4214;14.125000
6101873;4215;14.125000
6103321;4216;14.125000
6104769;4217;14.250000
6106217;4218;14.250000
6107665;4219;14.250000
6109113;4220;14.250000
6110561;4221;14.250000
6112009;4222;14.250000
6113457;4223;14.125000
6114905;4224;14.125000
6116353;4225;14.125000
6117801;4226;0
6119249;4227;0
6120697;4228;0
6122145;4229;0
6123593;4230;0
6125041;4231;14.250000
6126489;4232;14.125000
6127937;4233;14.125000
6129385;4234;14.125000
6130833;4235;14.250000
6132281;4236;14.250000
6133729;4237;14.250000
6135177;4238;14.250000
6136625;4239;14.250000
6138073;4240;14.250000
6139521;4241;14.125000
6140969;4242;14.125000
6142417;4243;14.125000
6143865;4244;14.250000
6145313;4245;14.250000
6146761;4246;14.250000
6148209;4247;14.125000
6149657;4248;14.125000
6151105;4249;14.125000
6152553;4250;14.250000
6154001;4251;14.250000
6155449;4252;14.250000
6156897;4253;14.250000
6158345;4254;14.250000
6159793;4255;14.250000
6161241;4256;14.250000
6162689;4257;14.250000
6164137;4258;14.250000
6165585;4259;14.250000
6167033;4260;14.250000
6168481;4261;14.250000
6169929;4262;14.250000
6171377;4263;14.250000
6172825;4264;14.250000
6174273;4265;14.250000
6175721;4266;14.250000
6177169;4267;14.250000
6178617;4268;14.125000
6180065;4269;14.125000
6181513;4270;14.125000
6182961;4271;14.250000
6184409;4272;14.250000
6185857;4273;14.250000
6187305;4274;14.250000
6188753;4275;14.250000
6190201;4276;14.250000
6191649;4277;14.250000
6193097;4278;14.250000
6194545;4279;14.250000
6195993;4280;14.125000
6197441;4281;14.125000
6198889;4282;14.125000
6200337;4283;14.250000
6201785;4284;14.250000
6203233;4285;14.250000
6204681;4286;14.125000
6206129;4287;14.125000
6207577;4288;14.125000
6209025;4289;14.250000
6210473;4290;14.250000
6211921;4291;14.250000
6213369;4292;14.125000
6214817;4293;14.125000
6216265;4294;14.125000
6217713;4295;14.250000
6219161;4296;14.250000
6220609;4297;14.250000
6222057;4298;14.375000
6223505;4299;14.375000
6224953;4300;14.375000
6226401;4301;14.250000
6227849;4302;14.250000
6229297;4303;14.250000
6230745;4304;14.250000
6232193;4305;14.250000
6233641;4306;14.250000
6235089;4307;0
6236537;4308;0
6237985;4309;0
6239433;4310;0
6240881;4311;0
6242329;4312;14.250000
6243777;4313;14.250000
6245225;4314;14.250000
6246673;4315;14.250000
6248121;4316;14.250000
6249569;4317;14.250000
6251017;4318;14.250000
6252465;4319;14.250000
6253913;4320;14.250000
6255361;4321;14.250000
6256809;4322;14.250000
6258257;4323;14.250000
6259705;4324;14.250000
6261153;4325;14.250000
6262601;4326;14.250000
6264049;4327;14.250000
6265497;4328;14.125000
6266945;4329;14.125000
6268393;4330;14.125000
6269841;4331;14.250000
6271289;4332;14.250000
6272737;4333;14.250000
6274185;4334;14.125000
6275633;4335;14.125000
6277081;4336;14.125000
6278529;4337;14.125000
6279977;4338;14.125000
6281425;4339;14.125000
6282873;4340;14.125000
6284321;4341;14.125000
6285769;4342;14.125000
6287217;4343;14.250000
6288665;4344;14.250000
6290113;4345;14.250000
6291561;4346;14.125000
6293009;4347;14.125000
6294457;4348;14.125000
6295905;4349;14.250000
6297353;4350;14.250000
6298801;4351;14.250000
6300249;4352;14.250000
6301697;4353;14.250000
6303145;4354;14.250000
6304593;4355;14.125000
6306041;4356;14.125000
6307489;4357;14.125000
6308937;4358;14.250000
6310385;4359;14.250000
6311833;4360;14.250000
6313281;4361;14.125000
6314729;4362;14.125000
6316177;4363;14.125000
6317625;4364;14.250000
6319073;4365;14.250000
6320521;4366;14.250000
6321969;4367;14.250000
6323417;4368;14.250000
6324865;4369;14.250000
6326313;4370;14.250000
6327761;4371;14.250000
6329209;4372;14.250000
6330657;4373;14.125000
6332105;4374;14.125000
6333553;4375;14.125000
6335001;4376;14.250000
6336449;4377;14.250000
6337897;4378;14.250000
6339345;4379;14.250000
6340793;4380;14.250000
6342241;4381;14.250000
6343689;4382;14.241000
6345137;4383;14.241000
6346585;4384;14.241000
6348033;4385;14.259000
6349481;4386;14.259000
6350929;4387;14.259000
6352377;4388;0
6353825;4389;0
6355273;4390;0
6356721;4391;0
6358169;4392;0
6359617;4393;14.125000
6361065;4394;14.250000
6362513;4395;14.250000
6363961;4396;14.250000
6365409;4397;14.250000
6366857;4398;14.250000
6368305;4399;14.250000
6369753;4400;14.250000
6371201;4401;14.250000
6372649;4402;14.250000
6374097;4403;14.125000
6375545;4404;14.125000
6376993;4405;14.125000
6378441;4406;14.125000
6379889;4407;14.125000
6381337;4408;14.125000
6382785;4409;14.250000
6384233;4410;14.250000
6385681;4411;14.250000
6387129;4412;14.250000
6388577;4413;14.250000
6390025;4414;14.250000
6391473;4415;14.250000
6392921;4416;14.250000
6394369;4417;14.250000
6395817;4418;14.250000
6397265;4419;14.250000
6398713;4420;14.250000
6400161;4421;14.250000
6401609;4422;14.250000
6403057;4423;14.250000
6404505;4424;14.125000
6405953;4425;14.125000
6407401;4426;14.125000
6408849;4427;14.125000
6410297;4428;14.125000
6411745;4429;14.125000
6413193;4430;14.250000
6414641;4431;14.250000
6416089;4432;14.250000
6417537;4433;14.125000
6418985;4434;14.125000
6420433;4435;14.125000
6421881;4436;14.250000
6423329;4437;14.250000
6424777;4438;14.250000
6426225;4439;14.125000
6427673;4440;14.125000
6429121;4441;14.125000
6430569;4442;14.125000
6432017;4443;14.125000
6433465;4444;14.125000
6434913;4445;14.250000
6436361;4446;14.250000
6437809;4447;14.250000
6439257;4448;14.250000
6440705;4449;14.250000
6442153;4450;14.250000
6443601;4451;14.250000
6445049;4452;14.250000
6446497;4453;14.250000
6447945;4454;14.250000
6449393;4455;14.250000
6450841;4456;14.250000
6452289;4457;14.250000
6453737;4458;14.250000
6455185;4459;14.250000
6456633;4460;14.125000
6458081;4461;14.125000
6459529;4462;14.125000
6460977;4463;14.250000
6462425;4464;14.250000
6463873;4465;14.250000
6465321;4466;14.125000
6466769;4467;14.125000
6468217;4468;14.125000
6469665;4469;0
6471113;4470;0
6472561;4471;0
6474009;4472;0
6475457;4473;0
6476905;4474;14.250000
6478353;4475;14.125000
6479801;4476;14.125000
6481249;4477;14.125000
6482697;4478;14.250000
6484145;4479;14.250000
6485593;4480;14.250000
6487041;4481;14.375000
6488489;4482;14.375000
6489937;4483;14.375000
6491385;4484;14.375000
6492833;4485;14.375000
6494281;4486;14.375000
6495729;4487;14.250000
6497177;4488;14.250000
6498625;4489;14.250000
6500073;4490;14.375000
6501521;4491;14.375000
6502969;4492;14.375000
6504417;4493;14.250000
6505865;4494;14.250000
6507313;4495;14.250000
6508761;4496;14.250000
6510209;4497;14.250000
6511657;4498;14.250000
6513105;4499;14.250000
6514553;4500;14.250000
6516001;4501;14.250000
6517449;4502;14.250000
6518897;4503;14.250000
6520345;4504;14.250000
6521793;4505;14.250000
6523241;4506;14.250000
6524689;4507;14.250000
6526137;4508;14.125000
6527585;4509;14.125000
6529033;4510;14.125000
6530481;4511;14.125000
6531929;4512;14.125000
6533377;4513;14.125000
6534825;4514;14.250000
6536273;4515;14.250000
6537721;4516;14.250000
6539169;4517;14.241000
6540617;4518;14.241000
6542065;4519;14.241000
6543513;4520;14.134000
6544961;4521;14.134000
6546409;4522;14.134000
6547857;4523;14.250000
6549305;4524;14.250000
6550753;4525;14.250000
6552201;4526;14.250000
6553649;4527;14.250000
6555097;4528;14.250000
6556545;4529;14.125000
6557993;4530;14.125000
6559441;4531;14.125000
6560889;4532;14.250000
6562337;4533;14.250000
6563785;4534;14.250000
6565233;4535;14.250000
6566681;4536;14.250000
6568129;4537;14.250000
6569577;4538;14.250000
6571025;4539;14.250000
6572473;4540;14.250000
6573921;4541;0
6575369;4542;0
6576817;4543;0
6578265;4544;0
6579713;4545;0
6581161;4546;14.250000
6582609;4547;14.125000
6584057;4548;14.125000
6585505;4549;14.125000
6586953;4550;14.250000
6588401;4551;14.250000
6589849;4552;14.250000
6591297;4553;14.250000
6592745;4554;14.250000
6594193;4555;14.250000
6595641;4556;14.125000
6597089;4557;14.125000
6598537;4558;14.125000
6599985;4559;14.250000
6601433;4560;14.250000
6602881;4561;14.250000
6604329;4562;14.250000
6605777;4563;14.250000
6607225;4564;14.250000
6608673;4565;14.125000
6610121;4566;14.125000
6611569;4567;14.125000
6613017;4568;14.250000
6614465;4569;14.250000
6615913;4570;14.250000
6617361;4571;14.250000
6618809;4572;14.250000
6620257;4573;14.250000
6621705;4574;14.116000
6623153;4575;14.116000
6624601;4576;14.116000
6626049;4577;14.259000
6627497;4578;14.259000
6628945;4579;14.259000
6630393;4580;14.125000
6631841;4581;14.125000
6633289;4582;14.125000
6634737;4583;14.250000
6636185;4584;14.250000
6637633;4585;14.250000
6639081;4586;14.250000
6640529;4587;14.250000
6641977;4588;14.250000
6643425;4589;14.250000
6644873;4590;14.250000
6646321;4591;14.250000
6647769;4592;14.125000
6649217;4593;14.125000
6650665;4594;14.125000
6652113;4595;14.250000
6653561;4596;14.250000
6655009;4597;14.250000
6656457;4598;14.125000
6657905;4599;14.125000
6659353;4600;14.125000
6660801;4601;14.125000
6662249;4602;14.125000
6663697;4603;14.125000
6665145;4604;14.250000
6666593;4605;14.250000
6668041;4606;14.250000
6669489;4607;14.250000
6670937;4608;14.250000
6672385;4609;14.250000
6673833;4610;14.125000
6675281;4611;14.125000
6676729;4612;14.125000
6678177;4613;14.250000
6679625;4614;14.250000
6681073;4615;14.250000
6682521;4616;14.250000
6683969;4617;14.250000
6685417;4618;14.250000
6686865;4619;14.125000
6688313;4620;14.125000
6689761;4621;14.125000
6691209;4622;0
6692657;4623;0
6694105;4624;0
6695553;4625;0
6697001;4626;0
6698449;4627;14.250000
6699897;4628;14.250000
6701345;4629;14.250000
6702793;4630;14.250000
6704241;4631;14.241000
6705689;4632;14.241000
6707137;4633;14.241000
6708585;4634;14.134000
6710033;4635;14.134000
6711481;4636;14.134000
6712929;4637;14.125000
6714377;4638;14.125000
6715825;4639;14.125000
6717273;4640;14.250000
6718721;4641;14.250000
6720169;4642;14.250000
6721617;4643;14.250000
6723065;4644;14.250000
6724513;4645;14.250000
6725961;4646;14.125000
6727409;4647;14.125000
6728857;4648;14.125000
6730305;4649;14.375000
6731753;4650;14.375000
6733201;4651;14.375000
6734649;4652;14.250000
6736097;4653;14.250000
6737545;4654;14.250000
6738993;4655;14.125000
6740441;4656;14.125000
6741889;4657;14.125000
6743337;4658;14.125000
6744785;4659;14.125000
6746233;4660;14.125000
6747681;4661;14.250000
6749129;4662;14.250000
6750577;4663;14.250000
6752025;4664;14.125000
6753473;4665;14.125000
6754921;4666;14.125000
6756369;4667;14.125000
6757817;4668;14.125000
6759265;4669;14.125000
6760713;4670;14.375000
6762161;4671;14.375000
6763609;4672;14.375000
6765057;4673;14.125000
6766505;4674;14.125000
6767953;4675;14.125000
6769401;4676;14.125000
6770849;4677;14.125000
6772297;4678;14.125000
6773745;4679;14.125000
6775193;4680;14.125000
6776641;4681;14.125000
6778089;4682;14.125000
6779537;4683;14.125000
6780985;4684;14.125000
6782433;4685;14.125000
6783881;4686;14.125000
6785329;4687;14.125000
6786777;4688;14.250000
6788225;4689;14.250000
6789673;4690;14.250000
6791121;4691;14.250000
6792569;4692;14.250000
6794017;4693;14.250000
6795465;4694;14.125000
6796913;4695;14.125000
6798361;4696;14.125000
6799809;4697;14.250000
6801257;4698;14.250000
6802705;4699;14.250000
6804153;4700;14.125000
6805601;4701;14.125000
6807049;4702;14.125000
6808497;4703;0
6809945;4704;0
6811393;4705;0
6812841;4706;0
6814289;4707;0
6815737;4708;14.125000
6817185;4709;14.125000
6818633;4710;14.125000
6820081;4711;14.125000
6821529;4712;14.125000
6822977;4713;14.125000
6824425;4714;14.125000
6825873;4715;14.125000
6827321;4716;14.125000
6828769;4717;14.125000
6830217;4718;14.125000
6831665;4719;14.125000
6833113;4720;14.125000
6834561;4721;14.250000
6836009;4722;14.250000
6837457;4723;14.250000
6838905;4724;14.250000
6840353;4725;14.250000
6841801;4726;14.250000
6843249;4727;14.125000
6844697;4728;14.125000
6846145;4729;14.125000
6847593;4730;14.750000
6849041;4731;14.750000
6850489;4732;14.750000
6851937;4733;14.750000
6853385;4734;14.750000
6854833;4735;14.750000
6856281;4736;14.125000
6857729;4737;14.125000
6859177;4738;14.125000
6860625;4739;14.250000
6862073;4740;14.250000
6863521;4741;14.250000
6864969;4742;14.125000
6866417;4743;14.125000
6867865;4744;14.125000
6869313;4745;14.241000
6870761;4746;14.241000
6872209;4747;14.241000
6873657;4748;14.134000
6875105;4749;14.134000
6876553;4750;14.134000
6878001;4751;14.750000
6879449;4752;14.750000
6880897;4753;14.750000
6882345;4754;14.250000
6883793;4755;14.250000
6885241;4756;14.250000
6886689;4757;14.125000
6888137;4758;14.125000
6889585;4759;14.125000
6891033;4760;14.125000
6892481;4761;14.125000
6893929;4762;14.125000
6895377;4763;14.250000
6896825;4764;14.250000
6898273;4765;14.250000
6899721;4766;14.125000
6901169;4767;14.125000
6902617;4768;14.125000
6904065;4769;14.250000
6905513;4770;14.250000
6906961;4771;14.250000
6908409;4772;14.250000
6909857;4773;14.250000
6911305;4774;14.250000
6912753;4775;14.125000
6914201;4776;14.125000
6915649;4777;14.125000
6917097;4778;14.125000
6918545;4779;14.125000
6919993;4780;14.125000
6921441;4781;14.125000
6922889;4782;14.125000
6924337;4783;14.125000
6925785;4784;0
6927233;4785;0
6928681;4786;0
6930129;4787;0
6931577;4788;0
6933025;4789;14.250000
6934473;4790;14.125000
6935921;4791;14.125000
6937369;4792;14.125000
6938817;4793;14.250000
6940265;4794;14.250000
6941713;4795;14.250000
6943161;4796;14.125000
6944609;4797;14.125000
6946057;4798;14.125000
6947505;4799;14.125000
6948953;4800;14.125000
6950401;4801;14.125000
6951849;4802;14.241000
6953297;4803;14.241000
6954745;4804;14.241000
6956193;4805;14.259000
6957641;4806;14.259000
6959089;4807;14.259000
6960537;4808;14.125000
6961985;4809;14.125000
6963433;4810;14.125000
6964881;4811;14.250000
6966329;4812;14.250000
6967777;4813;14.250000
6969225;4814;14.250000
6970673;4815;14.250000
6972121;4816;14.250000
6973569;4817;14.250000
6975017;4818;14.250000
6976465;4819;14.250000
6977913;4820;14.250000
6979361;4821;14.250000
6980809;4822;14.250000
6982257;4823;14.125000
6983705;4824;14.125000
6985153;4825;14.125000
6986601;4826;14.125000
6988049;4827;14.125000
6989497;4828;14.125000
6990945;4829;14.125000
6992393;4830;14.125000
6993841;4831;14.125000
6995289;4832;14.250000
6996737;4833;14.250000
6998185;4834;14.250000
6999633;4835;14.250000
7001081;4836;14.250000
7002529;4837;14.250000
7003977;4838;14.250000
7005425;4839;14.250000
7006873;4840;14.250000
7008321;4841;14.250000
7009769;4842;14.250000
7011217;4843;14.250000
7012665;4844;14.250000
7014113;4845;14.250000
7015561;4846;14.250000
7017009;4847;14.250000
7018457;4848;14.250000
7019905;4849;14.250000
7021353;4850;14.250000
7022801;4851;14.250000
7024249;4852;14.250000
7025697;4853;14.125000
7027145;4854;14.125000
7028593;4855;14.125000
7030041;4856;14.250000
7031489;4857;14.250000
7032937;4858;14.250000
7034385;4859;0
7035833;4860;0
7037281;4861;0
7038729;4862;0
7040177;4863;0
7041625;4864;14.259000
7043073;4865;14.125000
7044521;4866;14.125000
7045969;4867;14.125000
7047417;4868;14.250000
7048865;4869;14.250000
7050313;4870;14.250000
7051761;4871;14.250000
7053209;4872;14.250000
7054657;4873;14.250000
7056105;4874;14.250000
7057553;4875;14.250000
7059001;4876;14.250000
7060449;4877;14.250000
7061897;4878;14.250000
7063345;4879;14.250000
7064793;4880;14.125000
7066241;4881;14.125000
7067689;4882;14.125000
7069137;4883;14.250000
7070585;4884;14.250000
7072033;4885;14.250000
7073481;4886;14.250000
7074929;4887;14.250000
7076377;4888;14.250000
